budget,log_budget,runtime,genero_principal,estudio,diretor,ator_principal,mes_estreia,e_sequencia,e_alta_temporada,densidade_investimento,target_sucesso
20000000.0,16.811242881518265,93.0,Action,Summit Entertainment,Mabrouk El Mechri,Henry Cavill,4,0,0,215053.7634408602,0
20000000.0,16.811242881518265,114.0,Adventure,The Weinstein Company,Rian Johnson,Rachel Weisz,9,0,0,175438.59649122806,0
26500000.0,17.0926553286923,134.0,Adventure,Miramax Films,Hayao Miyazaki,Yōji Matsuda,7,0,1,197761.19402985074,1
2000000.0,14.508658238524095,104.0,Action,Autonomous,John Hillcoat,Guy Pearce,10,0,0,19230.76923076923,1
20000000.0,16.811242881518265,84.0,Comedy,Paramount Pictures,Richard Benjamin,Lisa Kudrow,8,0,0,238095.2380952381,0
20000000.0,16.811242881518265,107.0,Action,Dimension Films,Kurt Wimmer,Christian Bale,12,0,1,186915.8878504673,0
40000000.0,17.50439003707821,125.0,Drama,Australian Film Finance Corporation,Roger Spottiswoode,Jonathan Rhys Meyers,7,0,1,320000.0,0
10000000.0,16.118095750958314,122.0,Drama,Plan B Entertainment,Angelina Jolie,Angelina Jolie,11,0,0,81967.2131147541,0
20000000.0,16.811242881518265,107.0,Adventure,Tig Productions,Kevin Reynolds,Jason Scott Lee,9,0,0,186915.8878504673,0
20000000.0,16.811242881518265,107.0,Action,Hyde Park Films,Kevin Munroe,Brandon Routh,3,0,0,186915.8878504673,0
20000000.0,16.811242881518265,110.0,Drama,Miramax Films,Julie Taymor,Helen Mirren,12,0,1,181818.18181818182,0
27220000.0,17.119462591925288,105.0,Thriller,Grindstone Entertainment Group,Scott Walker,Nicolas Cage,7,0,1,259238.09523809524,0
22000000.0,16.906553056777135,181.0,Adventure,Tig Productions,Kevin Costner,Kevin Costner,11,0,0,121546.96132596685,1
20000000.0,16.811242881518265,92.0,Comedy,Columbia Pictures,Jake Kasdan,Cameron Diaz,5,0,0,217391.30434782608,1
19000000.0,16.759949589762293,113.0,Drama,Universal Pictures Corporation,Harold Becker,Al Pacino,9,0,0,168141.59292035399,1
19000000.0,16.759949589762293,95.0,Comedy,Gaylord Films,Mark Rosman,Hilary Duff,7,0,1,200000.0,1
14000000.0,16.454567959008102,111.0,Crime,Woods Entertainment,Wes Craven,David Arquette,12,0,1,126126.12612612612,1
19000000.0,16.759949589762293,144.0,Horror,Hawk Films,Stanley Kubrick,Jack Nicholson,5,0,0,131944.44444444444,1
19000000.0,16.759949589762293,116.0,Adventure,Universal Pictures,Robert Zemeckis,Michael J. Fox,7,0,1,163793.10344827586,1
19000000.0,16.759949589762293,93.0,Horror,Dark Castle Entertainment,William Malone,Geoffrey Rush,10,0,0,204301.0752688172,1
19000000.0,16.759949589762293,101.0,Comedy,Mandate Pictures,Josh Gordon,Jason Bateman,5,0,0,188118.81188118813,1
18000000.0,16.705882371415992,95.0,Comedy,Twentieth Century Fox Film Corporation,Shawn Levy,Ashton Kutcher,1,0,0,189473.68421052632,1
19100000.0,16.765198945372877,109.0,Drama,Corrino Media Corporation,Lee Tamahori,Dominic Cooper,2,0,0,175229.35779816515,0
20000000.0,16.811242881518265,101.0,Mystery,Penn Station Entertainment,Breck Eisner,Timothy Olyphant,2,0,0,198019.801980198,1
15000000.0,16.52356082573315,125.0,Fantasy,Studio Ghibli,Hayao Miyazaki,Rumi Hiiragi,7,0,1,120000.0,1
25000000.0,17.034386422832473,132.0,Action,Dino De Laurentiis Company,Roger Donaldson,Mel Gibson,5,0,0,189393.9393939394,0
19000000.0,16.759949589762293,109.0,Comedy,"Summit Entertainment, LLC",Sean Anders,Josh Zuckerman,10,0,0,174311.9266055046,0
19000000.0,16.759949589762293,100.0,Romance,Universal Pictures,Anand Tucker,Amy Adams,1,0,0,190000.0,0
19000000.0,16.759949589762293,188.0,Drama,Paramount Pictures,Anthony Mann,Sophia Loren,3,0,0,101063.82978723405,0
19000000.0,16.759949589762293,97.0,Comedy,Imagine Entertainment,Michael Dowse,Topher Grace,3,0,0,195876.28865979382,0
19000000.0,16.759949589762293,93.0,Family,Warner Bros. Family Entertainment,Emile Ardolino,Darci Kistler,11,0,0,204301.0752688172,0
19000000.0,16.759949589762293,90.0,Horror,Platinum Dunes,Andrew Douglas,Ryan Reynolds,4,0,0,211111.11111111112,1
19000000.0,16.759949589762293,114.0,Comedy,Beverly Detroit,Spike Jonze,Nicolas Cage,12,0,1,166666.66666666666,0
15000000.0,16.52356082573315,93.0,Horror,Universal Pictures,George A. Romero,Simon Baker,6,0,1,161290.32258064515,1
18500000.0,16.733281344102608,118.0,Adventure,Universal Pictures,Terry Gilliam,Johnny Depp,5,0,0,156779.66101694916,0
18500000.0,16.733281344102608,100.0,Comedy,Media Rights Capital,Ricky Gervais,Ricky Gervais,9,0,0,185000.0,0
18000000.0,16.705882371415992,96.0,Comedy,Universal Pictures,Nicholas Stoller,Seth Rogen,5,0,0,187500.0,1
23000000.0,16.951004817371683,101.0,Romance,New Line Cinema,Chuck Russell,Jim Carrey,7,0,1,227722.77227722772,1
18000000.0,16.705882371415992,104.0,Fantasy,Gracie Films,Penny Marshall,Tom Hanks,6,0,1,173076.92307692306,1
18000000.0,16.705882371415992,82.0,Comedy,Twentieth Century Fox Film Corporation,Larry Charles,Sacha Baron Cohen,11,0,0,219512.19512195123,1
18000000.0,16.705882371415992,96.0,Comedy,Marc Platt Productions,Robert Luketic,Reese Witherspoon,7,0,1,187500.0,1
18000000.0,16.705882371415992,105.0,Science Fiction,Paramount Pictures,Leonard Nimoy,William Shatner,5,0,0,171428.57142857142,1
19000000.0,16.759949589762293,122.0,Crime,Lakeshore Entertainment,Scott Derrickson,Laura Linney,9,0,0,155737.70491803277,1
17000000.0,16.648723960844016,88.0,Comedy,Happy Madison Productions,Mike Mitchell,Rob Schneider,12,0,1,193181.81818181818,1
16000000.0,16.588099342704055,110.0,Thriller,Stoney Lake Entertainment,Vic Armstrong,Nicolas Cage,10,0,0,145454.54545454544,0
18000000.0,16.705882371415992,106.0,Comedy,Metro-Goldwyn-Mayer (MGM),Kevin Rodney Sullivan,Ice Cube,1,1,0,169811.320754717,1
23000000.0,16.951004817371683,91.0,Drama,Columbia Pictures,Terry Zwigoff,Billy Bob Thornton,11,0,0,252747.25274725276,1
16500000.0,16.61887099947687,94.0,Science Fiction,New Line Cinema,Jay Roach,Mike Myers,5,0,0,175531.914893617,1
18000000.0,16.705882371415992,94.0,Romance,Universal Pictures,Kirk Jones,John Corbett,3,1,0,191489.36170212767,1
21000000.0,16.860033043306743,99.0,Family,Fox 2000 Pictures,David Bowers,Zachary Gordon,3,0,0,212121.21212121213,1
18000000.0,16.705882371415992,107.0,Science Fiction,Twentieth Century Fox Film Corporation,John McTiernan,Arnold Schwarzenegger,6,0,1,168224.29906542055,1
18000000.0,16.705882371415992,160.0,Drama,Warner Bros.,Miloš Forman,F. Murray Abraham,10,0,0,112500.0,1
17000000.0,16.648723960844016,97.0,Comedy,Paramount Pictures,Mark Waters,Lindsay Lohan,4,0,0,175257.7319587629,1
19800000.0,16.801192546169812,137.0,Drama,USA Films,Robert Altman,Helen Mirren,11,0,0,144525.54744525548,1
18000000.0,16.705882371415992,103.0,Comedy,American Zoetrope,Francis Ford Coppola,Kathleen Turner,10,0,0,174757.28155339806,1
18000000.0,16.705882371415992,119.0,Drama,Worldview Entertainment,Alejandro González Iñárritu,Michael Keaton,8,0,0,151260.50420168068,1
18000000.0,16.705882371415992,98.0,Comedy,Perdido Productions,Woody Allen,Cate Blanchett,7,0,1,183673.4693877551,1
15000000.0,16.52356082573315,111.0,Drama,Universal Pictures,Paul Greengrass,J.J. Johnson,4,0,0,135135.13513513515,1
18000000.0,16.705882371415992,94.0,Romance,Universal Pictures,Bille Woodruff,Jessica Alba,11,0,0,191489.36170212767,1
1000000.0,13.815511557963774,89.0,Horror,AVCO Embassy Pictures,John Carpenter,Adrienne Barbeau,2,0,0,11235.955056179775,1
18000000.0,16.705882371415992,106.0,Action,Mandalay Pictures,Sean McNamara,AnnaSophia Robb,4,0,0,169811.320754717,1
18000000.0,16.705882371415992,121.0,War,Paramount Pictures,Mike Nichols,Alan Arkin,6,0,1,148760.3305785124,0
18000000.0,16.705882371415992,103.0,Adventure,De Laurentiis Entertainment Group,Richard Fleischer,Arnold Schwarzenegger,6,0,1,174757.28155339806,1
18000000.0,16.705882371415992,129.0,Drama,United Artists,Martin Scorsese,Robert De Niro,11,0,0,139534.88372093023,0
18000000.0,16.705882371415992,109.0,Drama,Universal Pictures,Brandon Camp,Aaron Eckhart,9,0,0,165137.6146788991,1
18000000.0,16.705882371415992,94.0,Adventure,Fox Searchlight Pictures,Danny Boyle,James Franco,11,0,0,191489.36170212767,0
18000000.0,16.705882371415992,115.0,Drama,Columbia Pictures,Nicholas Hytner,Amanda Schull,5,0,0,156521.73913043478,0
17000000.0,16.648723960844016,107.0,Comedy,Imagine Entertainment,Jessie Nelson,Steve Martin,11,0,0,158878.5046728972,0
18000000.0,16.705882371415992,92.0,Family,Fox 2000 Pictures,Bart Freundlich,Kristen Stewart,2,0,0,195652.1739130435,0
30000000.0,17.216707972959764,122.0,Drama,Universal Pictures,Danny Boyle,Michael Fassbender,10,0,0,245901.6393442623,0
18000000.0,16.705882371415992,98.0,Action,ITC Entertainment,William A. Fraker,Christopher Lloyd,8,0,0,183673.4693877551,0
21000000.0,16.860033043306743,109.0,Drama,Columbia Pictures,John Boorman,Pierce Brosnan,2,0,0,192660.5504587156,0
18000000.0,16.705882371415992,108.0,Drama,Cinema 77,Brian De Palma,John Travolta,7,0,1,166666.66666666666,0
18000000.0,16.705882371415992,90.0,Action,Dark Castle Entertainment,Courtney Solomon,Ethan Hawke,8,0,0,200000.0,0
18000000.0,16.705882371415992,112.0,Drama,Fox Searchlight Pictures,Ang Lee,Kevin Kline,9,0,0,160714.2857142857,0
18000000.0,16.705882371415992,94.0,Comedy,Castle Rock Entertainment,Rob Reiner,Michael Douglas,7,0,1,191489.36170212767,0
17000000.0,16.648723960844016,117.0,Drama,Metro-Goldwyn-Mayer (MGM),Adrian Lyne,Mickey Rourke,2,1,0,145299.1452991453,0
18000000.0,16.705882371415992,108.0,Fantasy,Paramount Pictures,Matthew Robbins,Peter MacNicol,6,0,1,166666.66666666666,0
18000000.0,16.705882371415992,127.0,Comedy,Touchstone Pictures,Tim Burton,Johnny Depp,9,0,0,141732.28346456692,0
18000000.0,16.705882371415992,111.0,Drama,Mr. Mudd Production,Jason Reitman,Josh Brolin,12,0,1,162162.16216216216,0
18000000.0,16.705882371415992,120.0,History,Kinokompaniya CTB,Sergei Bodrov,Tadanobu Asano,9,0,0,150000.0,0
18000000.0,16.705882371415992,114.0,Action,StudioCanal,Guy Ritchie,Mark Strong,9,0,0,157894.73684210525,0
25000000.0,17.034386422832473,117.0,Drama,Great Scott Productions Pty. Ltd.,Bruce Beresford,Chi Cao,10,0,0,213675.2136752137,0
18000000.0,16.705882371415992,112.0,Adventure,Warner Bros.,Jeff Nichols,Michael Shannon,2,0,0,160714.2857142857,0
18000000.0,16.705882371415992,116.0,Drama,Archer Street Productions,Jonathan Teplitzky,Jeremy Irvine,12,0,1,155172.41379310345,0
2700000.0,14.80876270134486,93.0,Romance,New Century Entertainment Corporation,Mike Marvin,Charlie Sheen,11,0,0,29032.25806451613,0
18000000.0,16.705882371415992,103.0,Drama,Castle Rock Entertainment,D.J. Caruso,Val Kilmer,1,0,0,174757.28155339806,0
18000000.0,16.705882371415992,93.0,Music,Exclusive Media Group,Nimród Antal,Dane DeHaan,9,0,0,193548.38709677418,0
18000000.0,16.705882371415992,98.0,Drama,Senator Entertainment Co,Gregor Jordan,Billy Bob Thornton,11,0,0,183673.4693877551,0
18000000.0,16.705882371415992,338.0,Crime,Egoli Tossell Film AG,Olivier Assayas,Edgar Ramírez,5,0,0,53254.43786982248,0
3500000.0,15.068273812173887,96.0,Horror,Dead Films,George A. Romero,Lori Cardille,7,0,1,36458.333333333336,1
18000000.0,16.705882371415992,105.0,Action,Onyx Films,Christian Volckman,Daniel Craig,3,0,0,171428.57142857142,0
17900000.0,16.700311326676903,89.0,Adventure,Famous Films (II),Richard Fleischer,Arnold Schwarzenegger,4,0,0,201123.59550561797,0
14000000.0,16.454567959008102,119.0,Thriller,First Generation Films,Rodrigo Cortés,Sigourney Weaver,3,0,0,117647.05882352941,0
20000000.0,16.811242881518265,113.0,Comedy,Columbia Pictures,Greg Mottola,Jonah Hill,8,0,0,176991.15044247787,1
23000000.0,16.951004817371683,98.0,Music,Summit Entertainment,Jon M. Chu,Briana Evigan,2,1,0,234693.8775510204,1
15000000.0,16.52356082573315,80.0,Animation,The Weinstein Company,Cory Edwards,Anne Hathaway,12,0,1,187500.0,1
17500000.0,16.677711496036597,121.0,Drama,Lions Gate Films,Terry George,Don Cheadle,9,0,0,144628.09917355372,1
24000000.0,16.993564429978885,89.0,Action,Twentieth Century Fox Film Corporation,Xavier Gens,Timothy Olyphant,11,0,0,269662.9213483146,1
17500000.0,16.677711496036597,93.0,Drama,Fox Searchlight Pictures,Kasi Lemmons,Forest Whitaker,11,0,0,188172.04301075268,0
18000000.0,16.705882371415992,93.0,Thriller,Grindstone Entertainment Group,Brian A Miller,Bruce Willis,8,0,0,193548.38709677418,1
18500000.0,16.733281344102608,137.0,Horror,Twentieth Century Fox Film Corporation,James Cameron,Sigourney Weaver,7,0,1,135036.49635036496,1
17000000.0,16.648723960844016,170.0,Drama,Warner Bros.,George Cukor,Audrey Hepburn,10,0,0,100000.0,1
17000000.0,16.648723960844016,100.0,Horror,Columbia Pictures Corporation,Jim Gillespie,Jennifer Love Hewitt,10,0,0,170000.0,1
17000000.0,16.648723960844016,104.0,Comedy,Twentieth Century Fox Film Corporation,Luke Greenfield,Jake Johnson,8,0,0,163461.53846153847,1
16000000.0,16.588099342704055,126.0,Comedy,Fox Searchlight Pictures,Alexander Payne,Paul Giamatti,10,0,0,126984.12698412698,1
17500000.0,16.677711496036597,110.0,Comedy,Broken Lizard Industries,Jay Chandrasekhar,Erik Stolhanske,8,0,0,159090.9090909091,0
300000.0,12.611541086966115,91.0,Horror,Compass International Pictures,John Carpenter,Donald Pleasence,10,0,0,3296.703296703297,1
17000000.0,16.648723960844016,123.0,Comedy,Universal,Malcolm D. Lee,Terrence Howard,11,0,0,138211.38211382114,1
17000000.0,16.648723960844016,109.0,Action,Universal Pictures,Joe Carnahan,Ryan Reynolds,12,0,1,155963.3027522936,1
20000000.0,16.811242881518265,90.0,Horror,Lionsgate,Kevin Greutert,Tobin Bell,10,0,0,222222.22222222222,1
17000000.0,16.648723960844016,81.0,Comedy,Paramount Pictures,John Fortenberry,Will Ferrell,10,0,0,209876.54320987655,0
17000000.0,16.648723960844016,86.0,Drama,CBS Films,Daniel Barnz,Alex Pettyfer,1,0,0,197674.41860465117,1
15000000.0,16.52356082573315,107.0,Horror,Fox Searchlight Pictures,Alexandre Aja,Aaron Stanford,3,0,0,140186.91588785045,1
20000000.0,16.811242881518265,105.0,Drama,Warner Bros.,Christian Robinson,T.I.,3,0,0,190476.19047619047,0
17000000.0,16.648723960844016,112.0,Comedy,Brownstone Productions,Jason Moore,Anna Kendrick,9,0,0,151785.7142857143,1
34000000.0,17.341871111992198,108.0,Drama,Tollin/Robbins Productions,Mike Tollin,Freddie Prinze Jr.,8,0,0,314814.81481481483,0
17000000.0,16.648723960844016,133.0,Crime,Nu Image Films,Antoine Fuqua,Richard Gere,1,0,0,127819.54887218046,0
17000000.0,16.648723960844016,154.0,Action,Allied Artists Pictures,Nicholas Ray,Charlton Heston,5,0,0,110389.61038961039,0
17000000.0,16.648723960844016,91.0,Horror,TriStar Pictures,Fede Alvarez,Jane Levy,4,0,0,186813.18681318683,1
17000000.0,16.648723960844016,95.0,Comedy,Fox Searchlight Pictures,Donald Petrie,Nia Vardalos,2,0,0,178947.36842105264,0
17000000.0,16.648723960844016,107.0,Comedy,Universal Pictures,Paul Weitz,Hugh Grant,3,0,0,158878.5046728972,0
17000000.0,16.648723960844016,90.0,Action,Cannon Films,Sidney J. Furie,Christopher Reeve,7,1,1,188888.88888888888,0
17000000.0,16.648723960844016,122.0,Action,International Production Company,Wayne Kramer,Paul Walker,1,0,0,139344.26229508198,0
40000000.0,17.50439003707821,110.0,Fantasy,Michael London Productions,Neil Burger,Edward Norton,8,0,0,363636.36363636365,1
17000000.0,16.648723960844016,102.0,Adventure,American Filmworks,Noel Marshall,Tippi Hedren,11,0,0,166666.66666666666,0
17000000.0,16.648723960844016,98.0,Drama,Jerry Bruckheimer Films,Joel Schumacher,Cate Blanchett,7,0,1,173469.38775510204,0
17000000.0,16.648723960844016,120.0,Thriller,Nexus Factory,Andrea Di Stefano,Benicio del Toro,10,0,0,141666.66666666666,0
17000000.0,16.648723960844016,144.0,Action,Universal Pictures,Richard Kelly,Dwayne Johnson,5,0,0,118055.55555555556,0
17000000.0,16.648723960844016,91.0,Action,Twentieth Century Fox Film Corporation,Jack Smight,Jan-Michael Vincent,9,0,0,186813.18681318683,0
17000000.0,16.648723960844016,82.0,Horror,StudioCanal,Todd Lincoln ,Ashley Greene,8,0,0,207317.07317073172,0
16800000.0,16.636889503897294,122.0,Drama,River Road Entertainment,Steven Shainberg,Nicole Kidman,8,0,0,137704.9180327869,0
15000000.0,16.52356082573315,126.0,Crime,Twentieth Century Fox Film Corporation,Oliver Stone,Charlie Sheen,12,0,1,119047.61904761905,1
16500000.0,16.61887099947687,136.0,Drama,Columbia Pictures Corporation,Ang Lee,Kate Winslet,12,0,1,121323.5294117647,1
16500000.0,16.61887099947687,120.0,Drama,Ecosse Films,Julian Jarrold,Anne Hathaway,3,0,0,137500.0,1
16500000.0,16.61887099947687,108.0,Comedy,Morgan Creek Productions,Joe Nussbaum,Amanda Bynes,9,0,0,152777.77777777778,0
16500000.0,16.61887099947687,126.0,Drama,DreamWorks SKG,Vadim Perelman,Jennifer Connelly,12,0,1,130952.38095238095,0
16400000.0,16.612791953770035,129.0,Drama,Touchstone Pictures,Peter Weir,Robin Williams,6,0,1,127131.78294573643,1
16000000.0,16.588099342704055,107.0,Comedy,New Line Cinema,Bobby Farrelly,Jim Carrey,12,0,1,149532.71028037384,1
16000000.0,16.588099342704055,96.0,Comedy,Castle Rock Entertainment,Rob Reiner,Meg Ryan,7,0,1,166666.66666666666,1
16000000.0,16.588099342704055,129.0,Drama,Twentieth Century Fox Film Corporation,Sidney Lumet,Paul Newman,12,0,1,124031.00775193798,1
16000000.0,16.588099342704055,93.0,Comedy,DreamWorks SKG,Todd Phillips,Breckin Meyer,5,0,0,172043.01075268816,1
15000000.0,16.52356082573315,100.0,Drama,France 3 Cinéma,Michel Hazanavicius,Jean Dujardin,5,0,0,150000.0,1
16000000.0,16.588099342704055,87.0,Horror,Rogue Pictures,David S. Goyer,Odette Annable,1,0,0,183908.0459770115,1
16000000.0,16.588099342704055,94.0,Comedy,Scott Rudin Productions,Wes Anderson,Bruce Willis,5,0,0,170212.7659574468,1
18500000.0,16.733281344102608,120.0,Drama,Focus Features,Cyrus Nowrasteh,Adam Greaves-Neal,3,0,0,154166.66666666666,0
19000000.0,16.759949589762293,118.0,Fantasy,Estudios Picasso,Guillermo del Toro,Ivana Baquero,5,0,0,161016.94915254237,1
16000000.0,16.588099342704055,130.0,Crime,Columbia Pictures,John Singleton,Tyrese Gibson,6,0,1,123076.92307692308,0
16000000.0,16.588099342704055,91.0,Thriller,Vertigo Entertainment,Christian E. Christiansen,Minka Kelly,2,0,0,175824.17582417582,1
17700000.0,16.68907525404123,91.0,Mystery,Columbia Pictures,Dennie Gordon,David Spade,4,0,0,194505.4945054945,0
15000000.0,16.52356082573315,110.0,Thriller,Stone Group Pictures,Sheldon Lettich,Jean-Claude Van Damme,8,0,0,136363.63636363635,1
12000000.0,16.300417291085605,121.0,Crime,Universal Pictures,Edgar Wright,Simon Pegg,2,0,0,99173.55371900827,1
16000000.0,16.588099342704055,114.0,Comedy,New Line Cinema,Diane English,Cloris Leachman,9,0,0,140350.87719298244,1
15000000.0,16.52356082573315,96.0,Drama,The Weinstein Company,Woody Allen,Scarlett Johansson,8,0,0,156250.0,1
16000000.0,16.588099342704055,94.0,Comedy,Punch 21 Productions,Robert Iscove,Freddie Prinze Jr.,6,0,1,170212.7659574468,0
16000000.0,16.588099342704055,100.0,Comedy,Dune Entertainment,Karyn Kusama,Megan Fox,9,0,0,160000.0,0
16000000.0,16.588099342704055,96.0,Comedy,Code Entertainment,Nick Gomez,Danny DeVito,3,0,0,166666.66666666666,0
20000000.0,16.811242881518265,108.0,Comedy,Weintraub Entertainment Group,Richard Benjamin,Dan Aykroyd,12,0,1,185185.1851851852,0
26000000.0,17.073607134447293,125.0,Drama,TriStar Pictures,Jonathan Demme,Tom Hanks,12,0,1,208000.0,1
16000000.0,16.588099342704055,100.0,Thriller,Columbia Pictures,Josef Rusnak,Craig Bierko,4,0,0,160000.0,0
16000000.0,16.588099342704055,97.0,Comedy,Cookout Productions,Lance Rivera,Ja Rule,9,0,0,164948.45360824742,0
6500000.0,15.687312888712007,95.0,Comedy,New Line Cinema,Adam Rifkin,Giuseppe Andrews,8,0,0,68421.05263157895,0
16000000.0,16.588099342704055,116.0,Adventure,Davis-Panzer Productions,Russell Mulcahy,Christopher Lambert,3,0,0,137931.0344827586,0
16000000.0,16.588099342704055,113.0,Drama,DreamWorks SKG,Susanne Bier,Halle Berry,9,0,0,141592.9203539823,0
16000000.0,16.588099342704055,97.0,Science Fiction,Quincy Jones-David Salzman Entertainment,Kenneth Johnson,Shaquille O'Neal,8,0,0,164948.45360824742,0
16000000.0,16.588099342704055,117.0,Drama,Kingsgate Films,James Gray,Marion Cotillard,7,0,1,136752.13675213675,0
20000000.0,16.811242881518265,101.0,Thriller,Cloud Eight Films,Danny Boyle,James McAvoy,3,0,0,198019.801980198,0
16000000.0,16.588099342704055,86.0,Romance,Metro-Goldwyn-Mayer (MGM),Jessy Terrero,Tom Arnold,5,0,0,186046.51162790696,0
